depnum,dep,Code,name,AbsExp,Exprimes,PourcentageExpIns,PourcentageExpVot,Code1,Candidat1,Voix1,Pourcentage1,Code2,Candidat2,Voix2,Pourcentage2,Code3,Candidat3,Voix3,Pourcentage3,RNExp,LREMExp,LRExp,EEVExp,FIExp,PSExp
17,Charente-Maritime,17363,St-Martial-de-Vit.,42.2,207.0,55.3,95.8,5,Rassemblement National,90.0,43.5,11,Renaissance,28.0,13.5,27,Parti socialiste - Place Publique,26.0,12.6,5.3,13.5,2.9,5.3,5.3,12.6,
17,Charente-Maritime,17364,St-Martial-sur-Né,51.1,165.0,46.6,95.4,5,Rassemblement National,63.0,38.2,11,Renaissance,21.0,12.7,27,Parti socialiste - Place Publique,21.0,12.7,10.3,12.7,5.5,2.4,1.8,12.7,
17,Charente-Maritime,17365,St-Martin-d'Ary,39.4,228.0,58.8,97.0,5,Rassemblement National,100.0,43.9,11,Renaissance,35.0,15.4,27,Parti socialiste - Place Publique,23.0,10.1,5.3,15.4,4.8,3.9,2.2,10.1,
17,Charente-Maritime,17366,St-Martin-de-Coux,43.5,197.0,54.6,96.6,5,Rassemblement National,88.0,44.7,11,Renaissance,31.0,15.7,50,Résistons,18.0,9.1,6.6,15.7,3.6,1.5,6.6,6.1,
17,Charente-Maritime,17367,St-Martin-de-Juillers,42.0,65.0,58.0,100.0,5,Rassemblement National,25.0,38.5,27,Parti socialiste - Place Publique,7.0,10.8,50,Les Patriotes,6.0,9.2,4.6,6.2,0.0,3.1,7.7,10.8,
17,Charente-Maritime,17369,St-Martin-de-Ré,44.6,809.0,53.3,96.2,5,Rassemblement National,217.0,26.8,11,Renaissance,176.0,21.8,27,Parti socialiste - Place Publique,117.0,14.5,6.6,21.8,12.2,4.0,3.6,14.5,
17,Charente-Maritime,17372,St-Médard,50.8,27.0,44.3,90.0,5,Rassemblement National,13.0,48.1,50,Résistons,4.0,14.8,27,Parti socialiste - Place Publique,3.0,11.1,7.4,0.0,7.4,0.0,0.0,11.1,
17,Charente-Maritime,17373,St-Médard-d'Aunis,49.7,800.0,48.6,96.7,5,Rassemblement National,224.0,28.0,27,Parti socialiste - Place Publique,144.0,18.0,11,Renaissance,100.0,12.5,3.1,12.5,8.9,7.5,5.9,18.0,
17,Charente-Maritime,17375,St-Nazaire,43.2,517.0,55.5,97.7,5,Rassemblement National,228.0,44.1,11,Renaissance,72.0,13.9,27,Parti socialiste - Place Publique,50.0,9.7,4.6,13.9,7.0,3.7,4.3,9.7,
17,Charente-Maritime,17376,St-Ouen-d'Aunis,52.3,667.0,46.1,96.7,5,Rassemblement National,256.0,38.4,27,Parti socialiste - Place Publique,98.0,14.7,11,Renaissance,92.0,13.8,3.1,13.8,6.1,5.2,5.2,14.7,
17,Charente-Maritime,17377,St-Ouen-la-Thène,39.3,50.0,59.5,98.0,5,Rassemblement National,25.0,50.0,50,Résistons,8.0,16.0,27,Parti socialiste - Place Publique,6.0,12.0,6.0,8.0,4.0,2.0,0.0,12.0,
17,Charente-Maritime,17378,St-Palais-de-Nég.,42.7,189.0,55.3,96.4,5,Rassemblement National,92.0,48.7,11,Renaissance,20.0,10.6,50,Résistons,18.0,9.5,6.9,10.6,6.9,2.1,1.1,4.8,
17,Charente-Maritime,17379,St-Palais-de-Phi.,44.0,84.0,52.8,94.4,5,Rassemblement National,37.0,44.0,11,Renaissance,13.0,15.5,18,Les Républicains,8.0,9.5,2.4,15.5,9.5,6.0,2.4,6.0,
17,Charente-Maritime,17380,St-Palais-sur-Mer,37.4,2571.0,61.6,98.4,5,Rassemblement National,777.0,30.2,11,Renaissance,610.0,23.7,27,Parti socialiste - Place Publique,335.0,13.0,8.3,23.7,11.0,3.3,2.3,13.0,
17,Charente-Maritime,17381,St-Pardoult,54.2,73.0,44.0,96.1,5,Rassemblement National,35.0,47.9,11,Renaissance,10.0,13.7,27,Parti socialiste - Place Publique,7.0,9.6,6.8,13.7,4.1,2.7,6.8,9.6,
17,Charente-Maritime,17382,St-Pierre-d'Amilly,46.6,241.0,52.3,98.0,5,Rassemblement National,87.0,36.1,27,Parti socialiste - Place Publique,40.0,16.6,11,Renaissance,32.0,13.3,5.8,13.3,5.4,4.1,4.1,16.6,
17,Charente-Maritime,17385,St-Pierre-d'Oléron,45.9,3218.0,52.7,97.4,5,Rassemblement National,1127.0,35.0,11,Renaissance,500.0,15.5,27,Parti socialiste - Place Publique,455.0,14.1,6.1,15.5,7.1,5.1,5.3,14.1,
17,Charente-Maritime,17383,St-Pierre-de-Juillers,40.0,164.0,57.5,95.9,5,Rassemblement National,65.0,39.6,27,Parti socialiste - Place Publique,22.0,13.4,11,Renaissance,20.0,12.2,7.3,12.2,9.8,4.9,4.3,13.4,
17,Charente-Maritime,17384,St-Pierre-de-l'Isle,44.1,80.0,52.6,94.1,5,Rassemblement National,20.0,25.0,27,Parti socialiste - Place Publique,12.0,15.0,11,Renaissance,11.0,13.8,8.8,13.8,8.8,3.8,8.8,15.0,
17,Charente-Maritime,17386,St-Pierre-du-Palais,44.9,152.0,53.3,96.8,5,Rassemblement National,83.0,54.6,27,Parti socialiste - Place Publique,13.0,8.6,3,Reconquête et CNIP,11.0,7.2,7.2,2.6,4.6,1.3,5.9,8.6,
17,Charente-Maritime,17340,St-Pierre-La-Noue,46.6,627.0,51.4,96.2,5,Rassemblement National,245.0,39.1,11,Renaissance,95.0,15.2,27,Parti socialiste - Place Publique,69.0,11.0,4.0,15.2,6.7,7.0,4.5,11.0,
17,Charente-Maritime,17387,St-Porchaire,38.6,834.0,60.3,98.2,5,Rassemblement National,340.0,40.8,11,Renaissance,124.0,14.9,27,Parti socialiste - Place Publique,103.0,12.4,5.3,14.9,5.6,5.9,2.6,12.4,
17,Charente-Maritime,17388,St-Quantin-de-Ran.,38.7,142.0,60.4,98.6,5,Rassemblement National,56.0,39.4,27,Parti socialiste - Place Publique,19.0,13.4,11,Renaissance,16.0,11.3,4.2,11.3,9.2,2.8,3.5,13.4,
17,Charente-Maritime,17391,St-Rogatien,43.1,1030.0,55.6,97.7,5,Rassemblement National,294.0,28.5,11,Renaissance,185.0,18.0,27,Parti socialiste - Place Publique,178.0,17.3,4.5,18.0,7.0,8.2,5.0,17.3,
17,Charente-Maritime,17393,St-Romain-de-B.,45.5,698.0,52.8,96.9,5,Rassemblement National,285.0,40.8,11,Renaissance,87.0,12.5,27,Parti socialiste - Place Publique,78.0,11.2,5.3,12.5,6.3,6.0,5.0,11.2,
17,Charente-Maritime,17394,St-Saturnin-du-Bois,48.6,322.0,50.0,97.3,5,Rassemblement National,128.0,39.8,11,Renaissance,43.0,13.4,27,Parti socialiste - Place Publique,31.0,9.6,6.5,13.4,4.3,6.5,6.2,9.6,
17,Charente-Maritime,17395,St-Sauvant,38.4,243.0,59.9,97.2,5,Rassemblement National,61.0,25.1,27,Parti socialiste - Place Publique,54.0,22.2,11,Renaissance,37.0,15.2,3.3,15.2,6.2,6.6,6.6,22.2,
17,Charente-Maritime,17396,St-Sauveur-d'Aunis,47.7,719.0,50.6,96.8,5,Rassemblement National,213.0,29.6,27,Parti socialiste - Place Publique,117.0,16.3,11,Renaissance,116.0,16.1,3.2,16.1,7.9,6.7,6.1,16.3,
17,Charente-Maritime,17398,St-Seurin-de-Pal.,24.8,95.0,73.6,97.9,5,Rassemblement National,36.0,37.9,27,Parti socialiste - Place Publique,12.0,12.6,11,Renaissance,9.0,9.5,5.3,9.5,6.3,3.2,5.3,12.6,
17,Charente-Maritime,17400,St-Sever-de-Saint.,43.5,282.0,54.3,96.2,5,Rassemblement National,124.0,44.0,11,Renaissance,41.0,14.5,27,Parti socialiste - Place Publique,30.0,10.6,6.4,14.5,5.0,1.1,4.3,10.6,
17,Charente-Maritime,17401,St-Séverin-s/ Bout.,36.9,53.0,63.1,100.0,5,Rassemblement National,19.0,35.8,4,La France insoumise,7.0,13.2,11,Renaissance,7.0,13.2,1.9,13.2,3.8,5.7,13.2,11.3,
17,Charente-Maritime,17402,St-Sigismond,40.5,71.0,56.3,94.7,5,Rassemblement National,31.0,43.7,50,Résistons,11.0,15.5,27,Parti socialiste - Place Publique,9.0,12.7,2.8,11.3,7.0,4.2,1.4,12.7,
17,Charente-Maritime,17403,St-Simon-de-Bordes,39.8,341.0,59.2,98.3,5,Rassemblement National,129.0,37.8,27,Parti socialiste - Place Publique,55.0,16.1,11,Renaissance,49.0,14.4,3.2,14.4,6.5,3.8,5.6,16.1,
17,Charente-Maritime,17404,St-Simon-de-Pel.,40.9,290.0,57.1,96.7,5,Rassemblement National,140.0,48.3,27,Parti socialiste - Place Publique,34.0,11.7,11,Renaissance,25.0,8.6,3.1,8.6,4.5,4.5,4.1,11.7,
17,Charente-Maritime,17405,St-Sorlin-de-Conac,35.6,97.0,60.6,94.2,5,Rassemblement National,44.0,45.4,27,Parti socialiste - Place Publique,17.0,17.5,11,Renaissance,9.0,9.3,2.1,9.3,8.2,0.0,1.0,17.5,
17,Charente-Maritime,17408,St-Sulpice-d'A.,47.6,338.0,50.1,95.5,5,Rassemblement National,151.0,44.7,11,Renaissance,39.0,11.5,27,Parti socialiste - Place Publique,31.0,9.2,5.9,11.5,5.0,6.2,4.4,9.2,
17,Charente-Maritime,17409,St-Sulpice-de-Royan,46.2,1540.0,52.8,98.2,5,Rassemblement National,644.0,41.8,11,Renaissance,261.0,16.9,27,Parti socialiste - Place Publique,191.0,12.4,6.5,16.9,7.1,2.1,1.6,12.4,
17,Charente-Maritime,17410,St-Thomas-de-C.,37.1,276.0,60.7,96.5,5,Rassemblement National,84.0,30.4,11,Renaissance,45.0,16.3,27,Parti socialiste - Place Publique,34.0,12.3,5.8,16.3,7.6,2.5,4.7,12.3,
17,Charente-Maritime,17411,St-Trojan-les-Bains,41.1,597.0,57.8,98.2,5,Rassemblement National,162.0,27.1,27,Parti socialiste - Place Publique,116.0,19.4,11,Renaissance,113.0,18.9,5.7,18.9,8.2,6.9,4.0,19.4,
17,Charente-Maritime,17412,St-Vaize,44.0,252.0,54.7,97.7,5,Rassemblement National,111.0,44.0,27,Parti socialiste - Place Publique,28.0,11.1,4,La France insoumise,24.0,9.5,6.7,8.3,3.6,2.0,9.5,11.1,
17,Charente-Maritime,17413,St-Vivien,41.3,602.0,57.5,97.9,5,Rassemblement National,179.0,29.7,11,Renaissance,108.0,17.9,27,Parti socialiste - Place Publique,101.0,16.8,4.7,17.9,6.6,6.0,4.5,16.8,
17,Charente-Maritime,17319,Ste-Colombe,45.9,55.0,49.5,91.7,5,Rassemblement National,11.0,20.0,6,Les Écologistes-EELV,8.0,14.5,50,Résistons,8.0,14.5,3.6,5.5,10.9,14.5,5.5,10.9,
17,Charente-Maritime,17330,Ste-Gemme,50.7,449.0,47.5,96.4,5,Rassemblement National,184.0,41.0,11,Renaissance,58.0,12.9,50,Résistons,36.0,8.0,5.6,12.9,6.2,5.8,2.7,7.1,
17,Charente-Maritime,17355,Ste-Lheurine,49.9,182.0,47.5,94.8,5,Rassemblement National,83.0,45.6,11,Renaissance,28.0,15.4,18,Les Républicains,17.0,9.3,3.3,15.4,9.3,0.5,4.9,6.6,
17,Charente-Maritime,17360,Ste-Marie-de-Ré,42.2,1829.0,56.3,97.4,11,Renaissance,402.0,22.0,5,Rassemblement National,370.0,20.2,27,Parti socialiste - Place Publique,337.0,18.4,6.5,22.0,9.9,7.4,4.6,18.4,
17,Charente-Maritime,17374,Ste-Même,51.5,95.0,47.0,96.9,5,Rassemblement National,44.0,46.3,3,Reconquête et CNIP,11.0,11.6,11,Renaissance,8.0,8.4,11.6,8.4,4.2,5.3,2.1,8.4,
17,Charente-Maritime,17389,Ste-Radegonde,41.8,257.0,57.1,98.1,5,Rassemblement National,124.0,48.2,27,Parti socialiste - Place Publique,22.0,8.6,18,Les Républicains,21.0,8.2,7.0,7.8,8.2,3.9,1.6,8.6,
17,Charente-Maritime,17390,Ste-Ramée,40.6,62.0,58.5,98.4,5,Rassemblement National,34.0,54.8,11,Renaissance,9.0,14.5,50,Résistons,7.0,11.3,1.6,14.5,4.8,0.0,0.0,8.1,
17,Charente-Maritime,17407,Ste-Soulle,47.0,2058.0,51.7,97.5,5,Rassemblement National,586.0,28.5,27,Parti socialiste - Place Publique,415.0,20.2,11,Renaissance,307.0,14.9,4.9,14.9,5.6,7.8,5.9,20.2,
17,Charente-Maritime,17434,Surgères,47.1,2555.0,51.2,96.7,5,Rassemblement National,784.0,30.7,11,Renaissance,436.0,17.1,27,Parti socialiste - Place Publique,370.0,14.5,6.0,17.1,6.5,5.0,5.2,14.5,
17,Charente-Maritime,17435,Taillant,40.6,88.0,56.8,95.7,5,Rassemblement National,34.0,38.6,27,Parti socialiste - Place Publique,14.0,15.9,11,Renaissance,13.0,14.8,3.4,14.8,4.5,6.8,2.3,15.9,
17,Charente-Maritime,17436,Taillebourg,41.6,317.0,56.4,96.6,5,Rassemblement National,103.0,32.5,27,Parti socialiste - Place Publique,71.0,22.4,11,Renaissance,38.0,12.0,4.1,12.0,6.0,7.6,2.8,22.4,
17,Charente-Maritime,17437,Talmont-s/ Gironde,26.1,83.0,72.2,97.6,11,Renaissance,18.0,21.7,5,Rassemblement National,16.0,19.3,27,Parti socialiste - Place Publique,11.0,13.3,6.0,21.7,8.4,6.0,1.2,13.3,
17,Charente-Maritime,17438,Tanzac,47.5,124.0,50.8,96.9,5,Rassemblement National,47.0,37.9,11,Renaissance,18.0,14.5,18,Les Républicains,12.0,9.7,8.9,14.5,9.7,6.5,3.2,6.5,
17,Charente-Maritime,17439,Taugon,55.5,249.0,42.5,95.4,5,Rassemblement National,95.0,38.2,11,Renaissance,38.0,15.3,27,Parti socialiste - Place Publique,25.0,10.0,2.8,15.3,7.2,4.8,8.0,10.0,
17,Charente-Maritime,17440,Ternant,38.2,166.0,58.2,94.3,5,Rassemblement National,61.0,36.7,11,Renaissance,25.0,15.1,27,Parti socialiste - Place Publique,25.0,15.1,5.4,15.1,4.2,9.0,3.0,15.1,
17,Charente-Maritime,17441,Tesson,45.1,502.0,53.4,97.3,5,Rassemblement National,223.0,44.4,27,Parti socialiste - Place Publique,74.0,14.7,11,Renaissance,58.0,11.6,4.0,11.6,7.2,2.6,3.0,14.7,
17,Charente-Maritime,17442,Thaims,40.3,186.0,58.1,97.4,5,Rassemblement National,89.0,47.8,11,Renaissance,17.0,9.1,27,Parti socialiste - Place Publique,15.0,8.1,4.3,9.1,5.9,2.7,4.8,8.1,
17,Charente-Maritime,17443,Thairé,44.4,788.0,53.6,96.3,5,Rassemblement National,217.0,27.5,11,Renaissance,140.0,17.8,27,Parti socialiste - Place Publique,111.0,14.1,3.9,17.8,6.7,9.1,5.8,14.1,
17,Charente-Maritime,17444,Thénac,44.1,752.0,53.9,96.5,5,Rassemblement National,290.0,38.6,27,Parti socialiste - Place Publique,94.0,12.5,11,Renaissance,93.0,12.4,5.9,12.4,6.1,4.1,7.2,12.5,
17,Charente-Maritime,17445,Thézac,43.7,148.0,53.0,94.3,5,Rassemblement National,77.0,52.0,11,Renaissance,14.0,9.5,27,Parti socialiste - Place Publique,13.0,8.8,6.1,9.5,5.4,2.7,2.7,8.8,
17,Charente-Maritime,17446,Thors,42.4,205.0,55.0,95.3,5,Rassemblement National,105.0,51.2,11,Renaissance,34.0,16.6,27,Parti socialiste - Place Publique,19.0,9.3,1.5,16.6,4.9,1.0,2.0,9.3,
17,Charente-Maritime,17448,Tonnay-Boutonne,48.0,460.0,50.1,96.2,5,Rassemblement National,197.0,42.8,11,Renaissance,57.0,12.4,27,Parti socialiste - Place Publique,55.0,12.0,4.3,12.4,7.0,2.6,4.8,12.0,
17,Charente-Maritime,17449,Tonnay-Charente,48.1,3075.0,50.5,97.2,5,Rassemblement National,1226.0,39.9,11,Renaissance,410.0,13.3,27,Parti socialiste - Place Publique,409.0,13.3,3.9,13.3,5.8,4.8,6.1,13.3,
17,Charente-Maritime,17450,Torxé,35.4,119.0,61.0,94.4,5,Rassemblement National,41.0,34.5,27,Parti socialiste - Place Publique,14.0,11.8,11,Renaissance,13.0,10.9,5.9,10.9,8.4,3.4,5.9,11.8,
17,Charente-Maritime,17453,Trizay,45.0,614.0,52.5,95.5,5,Rassemblement National,251.0,40.9,11,Renaissance,79.0,12.9,27,Parti socialiste - Place Publique,65.0,10.6,5.9,12.9,6.0,5.9,3.6,10.6,
17,Charente-Maritime,17454,Tugéras-St-Maurice,39.0,185.0,59.1,96.9,5,Rassemblement National,84.0,45.4,18,Les Républicains,21.0,11.4,11,Renaissance,20.0,10.8,6.5,10.8,11.4,0.5,5.4,8.1,
17,Charente-Maritime,17458,Vanzac,37.3,67.0,60.9,97.1,5,Rassemblement National,19.0,28.4,27,Parti socialiste - Place Publique,14.0,20.9,50,Résistons,9.0,13.4,11.9,10.4,4.5,3.0,1.5,20.9,
17,Charente-Maritime,17459,Varaize,35.3,269.0,62.0,95.7,5,Rassemblement National,114.0,42.4,27,Parti socialiste - Place Publique,39.0,14.5,11,Renaissance,33.0,12.3,3.3,12.3,7.8,2.6,3.7,14.5,
17,Charente-Maritime,17460,Varzay,42.5,383.0,55.6,96.7,5,Rassemblement National,132.0,34.5,11,Renaissance,54.0,14.1,27,Parti socialiste - Place Publique,54.0,14.1,6.0,14.1,8.9,3.9,5.2,14.1,
17,Charente-Maritime,17461,Vaux-sur-Mer,38.0,2524.0,60.9,98.2,5,Rassemblement National,796.0,31.5,11,Renaissance,564.0,22.3,27,Parti socialiste - Place Publique,313.0,12.4,9.7,22.3,11.6,3.4,2.1,12.4,
17,Charente-Maritime,17462,Vénérand,40.4,356.0,57.8,97.0,5,Rassemblement National,126.0,35.4,27,Parti socialiste - Place Publique,72.0,20.2,11,Renaissance,32.0,9.0,5.3,9.0,5.1,3.7,6.2,20.2,
17,Charente-Maritime,17463,Vergeroux,40.9,607.0,57.9,98.1,5,Rassemblement National,200.0,32.9,11,Renaissance,100.0,16.5,27,Parti socialiste - Place Publique,95.0,15.7,6.3,16.5,5.8,4.3,6.9,15.7,
17,Charente-Maritime,17464,Vergné,51.9,52.0,48.1,100.0,5,Rassemblement National,15.0,28.8,27,Parti socialiste - Place Publique,7.0,13.5,11,Renaissance,6.0,11.5,0.0,11.5,11.5,7.7,1.9,13.5,
17,Charente-Maritime,17466,Vérines,47.3,902.0,51.7,98.0,5,Rassemblement National,281.0,31.2,27,Parti socialiste - Place Publique,144.0,16.0,11,Renaissance,136.0,15.1,4.2,15.1,6.0,6.0,5.2,16.0,
17,Charente-Maritime,17467,Vervant,45.9,105.0,50.7,93.8,5,Rassemblement National,37.0,35.2,27,Parti socialiste - Place Publique,16.0,15.2,11,Renaissance,15.0,14.3,3.8,14.3,6.7,3.8,3.8,15.2,
17,Charente-Maritime,17468,Vibrac,49.6,59.0,47.2,93.7,27,Parti socialiste - Place Publique,14.0,23.7,11,Renaissance,12.0,20.3,5,Rassemblement National,10.0,16.9,5.1,20.3,5.1,6.8,5.1,23.7,
17,Charente-Maritime,17469,Villars-en-Pons,42.7,249.0,55.3,96.5,5,Rassemblement National,118.0,47.4,11,Renaissance,26.0,10.4,27,Parti socialiste - Place Publique,22.0,8.8,6.4,10.4,7.2,2.0,4.8,8.8,
17,Charente-Maritime,17470,Villars-les-Bois,51.7,110.0,47.0,97.3,5,Rassemblement National,30.0,27.3,11,Renaissance,21.0,19.1,27,Parti socialiste - Place Publique,13.0,11.8,4.5,19.1,10.9,2.7,6.4,11.8,
17,Charente-Maritime,17472,Villedoux,47.5,820.0,51.2,97.4,5,Rassemblement National,296.0,36.1,11,Renaissance,129.0,15.7,27,Parti socialiste - Place Publique,117.0,14.3,3.9,15.7,5.2,6.2,4.9,14.3,
17,Charente-Maritime,17473,Villemorin,33.3,56.0,62.2,93.3,5,Rassemblement National,22.0,39.3,11,Renaissance,6.0,10.7,18,Les Républicains,6.0,10.7,8.9,10.7,10.7,7.1,1.8,7.1,
17,Charente-Maritime,17474,Villeneuve-la-C.,47.4,306.0,50.0,95.0,5,Rassemblement National,117.0,38.2,11,Renaissance,36.0,11.8,27,Parti socialiste - Place Publique,32.0,10.5,5.6,11.8,4.6,2.9,8.2,10.5,
17,Charente-Maritime,17476,Villexavier,45.6,110.0,51.2,94.0,5,Rassemblement National,56.0,50.9,50,Résistons,15.0,13.6,6,Les Écologistes-EELV,9.0,8.2,0.9,7.3,3.6,8.2,0.9,6.4,
17,Charente-Maritime,17477,Villiers-Couture,42.5,43.0,53.8,93.5,5,Rassemblement National,12.0,27.9,11,Renaissance,6.0,14.0,3,Reconquête et CNIP,5.0,11.6,11.6,14.0,2.3,2.3,9.3,2.3,
17,Charente-Maritime,17478,Vinax,36.8,24.0,63.2,100.0,5,Rassemblement National,7.0,29.2,11,Renaissance,4.0,16.7,3,Reconquête et CNIP,3.0,12.5,12.5,16.7,8.3,0.0,0.0,8.3,
17,Charente-Maritime,17479,Virollet,31.2,140.0,64.2,93.3,5,Rassemblement National,58.0,41.4,11,Renaissance,20.0,14.3,50,Résistons,16.0,11.4,5.0,14.3,9.3,2.1,1.4,7.1,
17,Charente-Maritime,17480,Virson,42.7,299.0,56.2,98.0,5,Rassemblement National,110.0,36.8,11,Renaissance,37.0,12.4,27,Parti socialiste - Place Publique,30.0,10.0,3.0,12.4,7.4,4.0,6.0,10.0,
17,Charente-Maritime,17481,Voissay,41.5,79.0,55.6,95.2,5,Rassemblement National,41.0,51.9,11,Renaissance,8.0,10.1,3,Reconquête et CNIP,5.0,6.3,6.3,10.1,6.3,3.8,3.8,3.8,
17,Charente-Maritime,17482,Vouhé,41.0,299.0,56.7,96.1,5,Rassemblement National,106.0,35.5,27,Parti socialiste - Place Publique,45.0,15.1,11,Renaissance,35.0,11.7,5.7,11.7,7.0,4.7,7.0,15.1,
17,Charente-Maritime,17483,Yves,47.3,657.0,51.4,97.5,5,Rassemblement National,280.0,42.6,11,Renaissance,88.0,13.4,27,Parti socialiste - Place Publique,76.0,11.6,6.7,13.4,5.3,6.8,4.4,11.6,
24,Dordogne,24001,Abjat-sur-Bandiat,46.9,247.0,49.5,93.2,5,Rassemblement National,68.0,27.5,11,Renaissance,35.0,14.2,4,La France insoumise,30.0,12.1,5.7,14.2,3.6,6.9,12.1,8.9,
24,Dordogne,24002,Agonac,42.4,735.0,54.4,94.5,5,Rassemblement National,244.0,33.2,27,Parti socialiste - Place Publique,133.0,18.1,11,Renaissance,85.0,11.6,4.6,11.6,5.0,3.7,5.2,18.1,
24,Dordogne,24004,Ajat,40.4,154.0,58.1,97.5,5,Rassemblement National,42.0,27.3,27,Parti socialiste - Place Publique,39.0,25.3,11,Renaissance,16.0,10.4,5.2,10.4,5.8,6.5,5.8,25.3,
24,Dordogne,24006,Allas-les-Mines,41.1,105.0,55.3,93.8,5,Rassemblement National,37.0,35.2,27,Parti socialiste - Place Publique,20.0,19.0,11,Renaissance,11.0,10.5,1.9,10.5,2.9,2.9,2.9,19.0,
24,Dordogne,24007,Allemans,30.3,252.0,63.6,91.3,5,Rassemblement National,101.0,40.1,27,Parti socialiste - Place Publique,35.0,13.9,11,Renaissance,28.0,11.1,4.0,11.1,5.2,3.2,4.0,13.9,
24,Dordogne,24005,Alles-sur-Dordogne,38.2,194.0,60.2,97.5,5,Rassemblement National,64.0,33.0,27,Parti socialiste - Place Publique,32.0,16.5,11,Renaissance,29.0,14.9,6.7,14.9,2.6,3.1,6.2,16.5,
24,Dordogne,24008,Angoisse,33.3,297.0,61.9,92.8,5,Rassemblement National,111.0,37.4,11,Renaissance,43.0,14.5,27,Parti socialiste - Place Publique,32.0,10.8,8.4,14.5,3.7,1.3,4.7,10.8,
24,Dordogne,24009,Anlhiac,35.7,150.0,58.1,90.4,5,Rassemblement National,51.0,34.0,27,Parti socialiste - Place Publique,26.0,17.3,11,Renaissance,18.0,12.0,1.3,12.0,8.7,2.0,5.3,17.3,
24,Dordogne,24010,Annesse-et-Beaulieu,39.4,616.0,57.8,95.4,5,Rassemblement National,248.0,40.3,27,Parti socialiste - Place Publique,87.0,14.1,11,Renaissance,61.0,9.9,3.9,9.9,5.7,4.5,5.8,14.1,
24,Dordogne,24011,Antonne-et-Trig.,41.8,508.0,56.1,96.4,5,Rassemblement National,211.0,41.5,11,Renaissance,62.0,12.2,27,Parti socialiste - Place Publique,49.0,9.6,4.1,12.2,5.9,3.1,7.3,9.6,
24,Dordogne,24012,Archignac,34.5,207.0,61.6,94.1,5,Rassemblement National,70.0,33.8,11,Renaissance,38.0,18.4,27,Parti socialiste - Place Publique,26.0,12.6,3.9,18.4,6.3,5.8,4.3,12.6,
24,Dordogne,24014,Aubas,42.4,326.0,54.6,94.8,5,Rassemblement National,106.0,32.5,27,Parti socialiste - Place Publique,56.0,17.2,11,Renaissance,39.0,12.0,4.6,12.0,4.9,2.5,7.7,17.2,
24,Dordogne,24015,Audrix,43.0,141.0,56.6,99.3,5,Rassemblement National,39.0,27.7,27,Parti socialiste - Place Publique,19.0,13.5,6,Les Écologistes-EELV,15.0,10.6,3.5,9.2,5.7,10.6,7.1,13.5,
24,Dordogne,24016,Augignac,35.2,402.0,59.4,91.6,5,Rassemblement National,153.0,38.1,11,Renaissance,42.0,10.4,50,Résistons,36.0,9.0,4.2,10.4,4.5,4.2,6.2,8.2,
24,Dordogne,24018,Auriac-du-Périgord,45.3,177.0,52.4,95.7,11,Renaissance,41.0,23.2,5,Rassemblement National,37.0,20.9,27,Parti socialiste - Place Publique,34.0,19.2,5.1,23.2,5.6,5.1,6.2,19.2,
24,Dordogne,24019,Azerat,38.9,214.0,57.4,93.9,5,Rassemblement National,76.0,35.5,11,Renaissance,26.0,12.1,27,Parti socialiste - Place Publique,19.0,8.9,6.1,12.1,8.4,4.7,6.1,8.9,
24,Dordogne,24021,Badefols-d'Ans,40.0,180.0,56.2,93.8,5,Rassemblement National,64.0,35.6,11,Renaissance,28.0,15.6,27,Parti socialiste - Place Publique,25.0,13.9,3.9,15.6,6.7,3.3,4.4,13.9,
24,Dordogne,24022,Badefols-sur-Dordogne,38.0,106.0,59.2,95.5,5,Rassemblement National,31.0,29.2,27,Parti socialiste - Place Publique,13.0,12.3,6,Les Écologistes-EELV,10.0,9.4,1.9,6.6,9.4,9.4,7.5,12.3,
24,Dordogne,24023,Baneuil,29.2,180.0,65.7,92.8,5,Rassemblement National,85.0,47.2,11,Renaissance,18.0,10.0,27,Parti socialiste - Place Publique,17.0,9.4,3.3,10.0,3.9,2.8,4.4,9.4,
24,Dordogne,24024,Bardou,32.1,19.0,67.9,100.0,5,Rassemblement National,5.0,26.3,11,Renaissance,4.0,21.1,27,Parti socialiste - Place Publique,4.0,21.1,0.0,21.1,10.5,5.3,0.0,21.1,
24,Dordogne,24025,Bars,35.0,127.0,61.7,94.8,5,Rassemblement National,28.0,22.0,27,Parti socialiste - Place Publique,19.0,15.0,4,La France insoumise,18.0,14.2,9.4,9.4,3.1,9.4,14.2,15.0,
24,Dordogne,24026,Bassillac et Aub.,39.9,2120.0,57.1,95.1,5,Rassemblement National,830.0,39.2,27,Parti socialiste - Place Publique,279.0,13.2,11,Renaissance,252.0,11.9,4.0,11.9,6.0,3.8,6.4,13.2,
24,Dordogne,24027,Bayac,44.9,141.0,51.8,94.0,5,Rassemblement National,42.0,29.8,11,Renaissance,20.0,14.2,27,Parti socialiste - Place Publique,15.0,10.6,6.4,14.2,5.0,4.3,3.5,10.6,
24,Dordogne,24028,Beaumontois-en-Pér.,41.9,782.0,55.2,95.0,5,Rassemblement National,242.0,30.9,11,Renaissance,128.0,16.4,27,Parti socialiste - Place Publique,107.0,13.7,4.5,16.4,7.9,4.5,4.0,13.7,
